# BUSCO version is: 5.7.1 
# The lineage dataset is: endopterygota_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 2124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
46448at33392	Complete	NC_007417.3	9964331	9958893	-	661.9	391	https://v10-1.orthodb.org/?query=46448at33392	Nuclear hormone receptor, ligand-binding domain
46496at33392	Complete	NC_007420.3	8443946	8445431	+	799.0	398	https://v10-1.orthodb.org/?query=46496at33392	26S proteasome non-ATPase regulatory subunit 3
46524at33392	Complete	NC_007423.3	10930109	10924806	-	676.8	429	https://v10-1.orthodb.org/?query=46524at33392	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
46528at33392	Complete	NC_007422.5	4659562	4655987	-	334.4	188	https://v10-1.orthodb.org/?query=46528at33392	Oxoglutarate/iron-dependent dioxygenase
46597at33392	Complete	NC_007424.3	3973091	3974608	+	723.0	387	https://v10-1.orthodb.org/?query=46597at33392	Nop domain
46673at33392	Complete	NC_007422.5	2314046	2316011	+	365.2	325	https://v10-1.orthodb.org/?query=46673at33392	Zinc finger, MYND-type
46706at33392	Complete	NC_007419.2	70300	71809	+	534.6	401	https://v10-1.orthodb.org/?query=46706at33392	Tetratricopeptide repeat
46710at33392	Complete	NC_007424.3	14196998	14200908	+	787.9	504	https://v10-1.orthodb.org/?query=46710at33392	Zinc finger, RING-type
46759at33392	Complete	NC_007420.3	7446101	7449935	+	718.1	411	https://v10-1.orthodb.org/?query=46759at33392	6-phosphogluconate dehydrogenase, C-terminal
46855at33392	Complete	NC_007425.3	6212025	6210260	-	743.7	427	https://v10-1.orthodb.org/?query=46855at33392	Nmd3, N-terminal
46871at33392	Complete	NC_007418.3	12905052	12897381	-	429.9	372	https://v10-1.orthodb.org/?query=46871at33392	uncharacterized protein LOC108743381
46931at33392	Missing
47004at33392	Complete	NC_007423.3	13808194	13805261	-	629.0	584	https://v10-1.orthodb.org/?query=47004at33392	dynein assembly factor 5, axonemal
47016at33392	Complete	NC_007422.5	15199983	15198705	-	742.9	356	https://v10-1.orthodb.org/?query=47016at33392	26S Proteasome regulatory subunit 6A
47141at33392	Complete	NC_007417.3	12490175	12491892	+	662.3	405	https://v10-1.orthodb.org/?query=47141at33392	Vang-like protein
47164at33392	Missing
47165at33392	Complete	NC_007425.3	742957	754783	+	676.7	461	https://v10-1.orthodb.org/?query=47165at33392	Forkhead-associated (FHA) domain
47188at33392	Complete	NC_007417.3	11903366	11901550	-	587.7	342	https://v10-1.orthodb.org/?query=47188at33392	Branched-chain-amino-acid aminotransferase
47214at33392	Complete	NC_007422.5	8610249	8615837	+	808.6	411	https://v10-1.orthodb.org/?query=47214at33392	UTP--glucose-1-phosphate uridylyltransferase
47239at33392	Complete	NC_007419.2	1054306	1051696	-	596.3	489	https://v10-1.orthodb.org/?query=47239at33392	Carboxylesterase, type B
47251at33392	Complete	NC_007418.3	5709343	5706471	-	665.6	310	https://v10-1.orthodb.org/?query=47251at33392	Actin family
47331at33392	Complete	NC_007417.3	13153751	13155557	+	399.3	448	https://v10-1.orthodb.org/?query=47331at33392	Sec1-like protein
47388at33392	Complete	NC_007419.2	5066535	5064243	-	575.9	346	https://v10-1.orthodb.org/?query=47388at33392	Calreticulin/calnexin
47445at33392	Complete	NC_007420.3	10048704	10050138	+	554.3	338	https://v10-1.orthodb.org/?query=47445at33392	PPM-type phosphatase domain
47743at33392	Complete	NC_007420.3	8525855	8523808	-	654.9	441	https://v10-1.orthodb.org/?query=47743at33392	Eukaryotic translation initiation factor 2A
47766at33392	Complete	NC_007425.3	7086567	7087695	+	478.3	285	https://v10-1.orthodb.org/?query=47766at33392	2-oxoisovalerate dehydrogenase subunit alpha
47921at33392	Complete	NC_007421.3	9114440	9099360	-	676.9	480	https://v10-1.orthodb.org/?query=47921at33392	PTB/PI domain
48025at33392	Complete	NC_007422.5	3828518	3831956	+	638.0	344	https://v10-1.orthodb.org/?query=48025at33392	Pellino family
48028at33392	Complete	NC_007424.3	7905364	7901768	-	610.8	357	https://v10-1.orthodb.org/?query=48028at33392	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
48149at33392	Complete	NC_007417.3	13151215	13142003	-	576.1	387	https://v10-1.orthodb.org/?query=48149at33392	WD40 repeat
48222at33392	Complete	NC_007419.2	4416251	4417515	+	413.9	229	https://v10-1.orthodb.org/?query=48222at33392	DnaJ domain
48305at33392	Complete	NC_007420.3	8688869	8692607	+	421.4	423	https://v10-1.orthodb.org/?query=48305at33392	RNA polymerase II assembly factor Rtp1, C-terminal
48348at33392	Complete	NC_007424.3	7326643	7321471	-	591.0	389	https://v10-1.orthodb.org/?query=48348at33392	Nitrogen permease regulator 3
48349at33392	Complete	NC_007420.3	15448923	15446758	-	572.0	425	https://v10-1.orthodb.org/?query=48349at33392	Mannosyltransferase
48431at33392	Complete	NC_007423.3	4770202	4775376	+	290.3	303	https://v10-1.orthodb.org/?query=48431at33392	Zinc finger, AD-type
48452at33392	Complete	NC_007422.5	10009878	10002420	-	367.3	240	https://v10-1.orthodb.org/?query=48452at33392	SANT/Myb domain
48497at33392	Complete	NC_007422.5	8125406	8128580	+	791.6	414	https://v10-1.orthodb.org/?query=48497at33392	Aminoacyl-tRNA synthetase, class II
48547at33392	Missing
48891at33392	Complete	NC_007422.5	10415430	10413856	-	377.6	295	https://v10-1.orthodb.org/?query=48891at33392	TLDc domain
48906at33392	Complete	NC_007418.3	3661563	3675450	+	580.3	318	https://v10-1.orthodb.org/?query=48906at33392	PDZ domain
48926at33392	Complete	NC_007425.3	3200717	3202412	+	796.6	472	https://v10-1.orthodb.org/?query=48926at33392	Leucine-rich repeat
49052at33392	Complete	NC_007425.3	4482826	4486803	+	592.8	346	https://v10-1.orthodb.org/?query=49052at33392	PurE domain
49204at33392	Complete	NC_007418.3	4919394	4917451	-	773.9	389	https://v10-1.orthodb.org/?query=49204at33392	WD40 repeat
49253at33392	Missing
49304at33392	Missing
49321at33392	Complete	NC_007423.3	11976008	11977749	+	597.0	431	https://v10-1.orthodb.org/?query=49321at33392	Signal recognition particle subunit SRP68
49344at33392	Complete	NC_007419.2	1590644	1593935	+	532.7	335	https://v10-1.orthodb.org/?query=49344at33392	Glycosyl transferase, family 4
49353at33392	Complete	NC_007420.3	8410468	8408602	-	529.2	353	https://v10-1.orthodb.org/?query=49353at33392	Domain of unknown function DUF4460
49359at33392	Complete	NC_007419.2	3539727	3538286	-	612.2	349	https://v10-1.orthodb.org/?query=49359at33392	Translation initiation factor IF2/IF5
49486at33392	Complete	NC_007420.3	1916320	1927675	+	804.9	522	https://v10-1.orthodb.org/?query=49486at33392	Vitamin K-dependent gamma-carboxylase
49548at33392	Complete	NC_007424.3	13151513	13141972	-	462.8	262	https://v10-1.orthodb.org/?query=49548at33392	Protoheme IX farnesyltransferase, mitochondrial
49553at33392	Complete	NC_007422.5	13137210	13132906	-	555.4	272	https://v10-1.orthodb.org/?query=49553at33392	Zona pellucida domain
49882at33392	Complete	NC_007418.3	12826784	12822224	-	650.4	360	https://v10-1.orthodb.org/?query=49882at33392	Eukaryotic translation initiation factor 3 subunit E
49958at33392	Complete	NC_007417.3	10505545	10504172	-	429.0	298	https://v10-1.orthodb.org/?query=49958at33392	WD40 repeat
49965at33392	Complete	NC_007421.3	7484873	7471863	-	667.4	466	https://v10-1.orthodb.org/?query=49965at33392	DNA polymerase, Y-family, little finger domain
50099at33392	Complete	NC_007419.2	624754	623117	-	493.6	333	https://v10-1.orthodb.org/?query=50099at33392	Ubiquitin domain
50174at33392	Complete	NC_007420.3	14938172	14936494	-	656.2	376	https://v10-1.orthodb.org/?query=50174at33392	Transcription initiation factor TFIID subunit 6
50197at33392	Complete	NC_007421.3	4810281	4812014	+	214.2	302	https://v10-1.orthodb.org/?query=50197at33392	Nucleoporin Nup88
50235at33392	Complete	NC_007417.3	7067003	7046500	-	691.5	394	https://v10-1.orthodb.org/?query=50235at33392	WD40 repeat
50239at33392	Complete	NC_007423.3	5935870	5939339	+	559.4	351	https://v10-1.orthodb.org/?query=50239at33392	26S proteasome non-ATPase regulatory subunit 12
50257at33392	Complete	NC_007422.5	12737995	12744365	+	826.8	427	https://v10-1.orthodb.org/?query=50257at33392	Tetratricopeptide repeat
50333at33392	Complete	NC_007422.5	13928655	13927299	-	616.1	347	https://v10-1.orthodb.org/?query=50333at33392	WD40-repeat-containing domain
50449at33392	Complete	NC_007424.3	1518993	1506788	-	360.5	311	https://v10-1.orthodb.org/?query=50449at33392	Uncharacterised protein family, zinc metallopeptidase-like
50460at33392	Complete	NC_007420.3	10411846	10409722	-	612.3	420	https://v10-1.orthodb.org/?query=50460at33392	DET1 homolog
50491at33392	Complete	NC_007419.2	5375313	5373411	-	616.0	462	https://v10-1.orthodb.org/?query=50491at33392	NUC153
50818at33392	Complete	NC_007424.3	3953543	3944095	-	600.7	481	https://v10-1.orthodb.org/?query=50818at33392	Signal recognition particle subunit SRP72
50878at33392	Complete	NC_007424.3	15289602	15290933	+	134.8	147	https://v10-1.orthodb.org/?query=50878at33392	IRS-type PTB domain
50908at33392	Complete	NC_007421.3	9648576	9655914	+	539.1	435	https://v10-1.orthodb.org/?query=50908at33392	CDC45 family
50942at33392	Complete	NC_007418.3	10599401	10595114	-	696.8	341	https://v10-1.orthodb.org/?query=50942at33392	Actin family
51019at33392	Complete	NC_007424.3	11010023	11007220	-	394.9	274	https://v10-1.orthodb.org/?query=51019at33392	CTLH, C-terminal LisH motif
51217at33392	Complete	NC_007423.3	14027036	14025574	-	689.4	373	https://v10-1.orthodb.org/?query=51217at33392	Homogentisate 1,2-dioxygenase
51239at33392	Complete	NC_007425.3	7142687	7144097	+	704.1	398	https://v10-1.orthodb.org/?query=51239at33392	WD40 repeat
51250at33392	Complete	NC_007419.2	4753359	4755000	+	470.0	342	https://v10-1.orthodb.org/?query=51250at33392	Methyltransferase domain
51355at33392	Complete	NC_007419.2	5288208	5289873	+	593.8	395	https://v10-1.orthodb.org/?query=51355at33392	DIRP domain
51517at33392	Complete	NC_007422.5	7976414	7983628	+	501.3	288	https://v10-1.orthodb.org/?query=51517at33392	Alpha/Beta hydrolase fold
51557at33392	Complete	NC_007425.3	6789069	6793450	+	161.1	210	https://v10-1.orthodb.org/?query=51557at33392	Proline-rich AKT1 substrate 1 protein
51720at33392	Complete	NC_007424.3	11040406	11041570	+	280.7	192	https://v10-1.orthodb.org/?query=51720at33392	Fork head domain
51721at33392	Complete	NC_007422.5	10736570	10743436	+	389.5	373	https://v10-1.orthodb.org/?query=51721at33392	Transglutaminase-like
51743at33392	Fragmented	NC_007418.3	27922622	27950438	+	399.9	184	https://v10-1.orthodb.org/?query=51743at33392	Zinc finger C2H2-type
51814at33392	Complete	NC_007422.5	13494542	13493255	-	584.8	338	https://v10-1.orthodb.org/?query=51814at33392	Ferrodoxin-fold anticodon-binding domain
51926at33392	Complete	NC_007420.3	4039988	4037967	-	601.7	346	https://v10-1.orthodb.org/?query=51926at33392	Glutamyl-tRNA(Gln) amidotransferase A subunit
52084at33392	Complete	NC_007422.5	428436	421470	-	442.5	263	https://v10-1.orthodb.org/?query=52084at33392	Zona pellucida domain
52206at33392	Complete	NC_007419.2	6595054	6593983	-	329.4	198	https://v10-1.orthodb.org/?query=52206at33392	fasciculation and elongation protein zeta-2
52238at33392	Complete	NC_007424.3	12689585	12685891	-	480.3	347	https://v10-1.orthodb.org/?query=52238at33392	Tetratricopeptide repeat
52258at33392	Complete	NC_007423.3	13077168	13071479	-	640.1	494	https://v10-1.orthodb.org/?query=52258at33392	Pyridoxal phosphate-dependent decarboxylase
52325at33392	Complete	NC_007425.3	5932932	5931158	-	675.8	410	https://v10-1.orthodb.org/?query=52325at33392	Transmembrane protein 161A/B
52347at33392	Complete	NC_007417.3	4781117	4784694	+	596.9	356	https://v10-1.orthodb.org/?query=52347at33392	WD40-repeat-containing domain
52474at33392	Complete	NC_007423.3	7129769	7138556	+	384.3	366	https://v10-1.orthodb.org/?query=52474at33392	RGS domain
52565at33392	Complete	NC_007417.3	4780692	4779039	-	637.6	376	https://v10-1.orthodb.org/?query=52565at33392	U3 small nucleolar RNA-associated protein 15, C-terminal
52569at33392	Complete	NC_007423.3	4617428	4631446	+	728.5	425	https://v10-1.orthodb.org/?query=52569at33392	Myo-inositol-1-phosphate synthase
52608at33392	Complete	NC_007422.5	12738332	12741644	+	532.3	469	https://v10-1.orthodb.org/?query=52608at33392	Phospholipid/glycerol acyltransferase
52613at33392	Complete	NC_007420.3	10218610	10217341	-	502.2	293	https://v10-1.orthodb.org/?query=52613at33392	GDP-fucose protein O-fucosyltransferase
52683at33392	Complete	NC_007419.2	2954341	2952514	-	579.3	460	https://v10-1.orthodb.org/?query=52683at33392	KIF-1 binding protein
52718at33392	Complete	NC_007424.3	14635897	14632858	-	578.4	320	https://v10-1.orthodb.org/?query=52718at33392	Innexin
52744at33392	Complete	NC_007422.5	1810504	1791212	-	458.8	300	https://v10-1.orthodb.org/?query=52744at33392	Uncharacterised protein family UPF0183
52753at33392	Complete	NC_007418.3	23489470	23496339	+	353.7	291	https://v10-1.orthodb.org/?query=52753at33392	Ribosomal protein Rsm22-like
52821at33392	Complete	NC_007420.3	15105150	15107043	+	572.9	446	https://v10-1.orthodb.org/?query=52821at33392	Methyltransferase domain
52835at33392	Complete	NC_007423.3	10705962	10728441	+	604.9	509	https://v10-1.orthodb.org/?query=52835at33392	ATPase, AAA-type, core
53021at33392	Complete	NC_007422.5	8131825	8128669	-	816.0	564	https://v10-1.orthodb.org/?query=53021at33392	Vacuole morphology and inheritance protein 14
53046at33392	Complete	NC_007422.5	3414866	3418900	+	693.3	344	https://v10-1.orthodb.org/?query=53046at33392	V-type proton ATPase subunit C
53064at33392	Complete	NC_007418.3	3700944	3697465	-	423.5	272	https://v10-1.orthodb.org/?query=53064at33392	rRNA adenine N(6)-methyltransferase
53146at33392	Complete	NC_007419.2	5844427	5853498	+	733.5	400	https://v10-1.orthodb.org/?query=53146at33392	Glycosyltransferase 2-like
53154at33392	Complete	NC_007420.3	12541173	12545541	+	617.5	361	https://v10-1.orthodb.org/?query=53154at33392	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
53174at33392	Complete	NC_007416.3	5551357	5549526	-	447.4	252	https://v10-1.orthodb.org/?query=53174at33392	Transcription factor, MADS-box
53219at33392	Complete	NC_007422.5	649534	644106	-	567.7	317	https://v10-1.orthodb.org/?query=53219at33392	Histidine kinase/HSP90-like ATPase
53279at33392	Complete	NC_007425.3	6546423	6545169	-	580.4	333	https://v10-1.orthodb.org/?query=53279at33392	Eukaryotic translation initiation factor 3 subunit M
53321at33392	Complete	NC_007418.3	11519304	11526132	+	342.2	220	https://v10-1.orthodb.org/?query=53321at33392	SAND domain
53395at33392	Complete	NC_007419.2	739078	740517	+	467.6	321	https://v10-1.orthodb.org/?query=53395at33392	N-acetylglucosamine-6-phosphate deacetylase
53455at33392	Complete	NC_007423.3	13075812	13077667	+	499.2	339	https://v10-1.orthodb.org/?query=53455at33392	Ubiquitinyl hydrolase 1
53524at33392	Complete	NC_007423.3	10119397	10123909	+	674.4	375	https://v10-1.orthodb.org/?query=53524at33392	Adenylosuccinate lyase
53542at33392	Complete	NC_007424.3	7857114	7860195	+	177.5	124	https://v10-1.orthodb.org/?query=53542at33392	RNA recognition motif domain
53544at33392	Complete	NC_007422.5	10063126	10064373	+	307.5	310	https://v10-1.orthodb.org/?query=53544at33392	Phosphorylated adapter RNA export protein
53613at33392	Complete	NC_007418.3	11608776	11603252	-	483.8	266	https://v10-1.orthodb.org/?query=53613at33392	Gtr1/RagA G protein
53656at33392	Complete	NC_007420.3	7717280	7713398	-	327.2	258	https://v10-1.orthodb.org/?query=53656at33392	Transcription factor DP, C-terminal
53673at33392	Complete	NC_007417.3	8596142	8598133	+	510.6	378	https://v10-1.orthodb.org/?query=53673at33392	Alpha-1,3-glucosyltransferase
53737at33392	Complete	NC_007419.2	1135745	1137366	+	438.7	252	https://v10-1.orthodb.org/?query=53737at33392	Winged helix-like DNA-binding domain superfamily
53774at33392	Complete	NC_007421.3	1637141	1640303	+	628.1	358	https://v10-1.orthodb.org/?query=53774at33392	Ankyrin repeat
53849at33392	Complete	NC_007419.2	8477962	8482611	+	594.7	380	https://v10-1.orthodb.org/?query=53849at33392	Anticodon-binding
53859at33392	Complete	NC_007424.3	7896321	7901718	+	781.8	414	https://v10-1.orthodb.org/?query=53859at33392	Nop domain
53926at33392	Complete	NC_007423.3	8505799	8507421	+	605.9	292	https://v10-1.orthodb.org/?query=53926at33392	Zinc finger, CCCH-type
54031at33392	Complete	NC_007422.5	4354674	4350011	-	411.9	259	https://v10-1.orthodb.org/?query=54031at33392	Nuclear hormone receptor
54220at33392	Complete	NC_007419.2	11190351	11191614	+	261.8	273	https://v10-1.orthodb.org/?query=54220at33392	MRPS27/PTCD2
54254at33392	Complete	NC_007424.3	12149786	12148443	-	539.0	306	https://v10-1.orthodb.org/?query=54254at33392	CIDE-N domain
54338at33392	Complete	NC_007420.3	14379080	14377155	-	325.7	272	https://v10-1.orthodb.org/?query=54338at33392	Zinc finger C2H2 superfamily
54403at33392	Complete	NC_007417.3	4723743	4734663	+	305.9	204	https://v10-1.orthodb.org/?query=54403at33392	Phosphatidylserine decarboxylase
54429at33392	Complete	NC_007418.3	3771702	3769664	-	524.7	345	https://v10-1.orthodb.org/?query=54429at33392	Proteasome component (PCI) domain
54449at33392	Complete	NC_007425.3	3131067	3128785	-	413.2	307	https://v10-1.orthodb.org/?query=54449at33392	Uncharacterised protein family TMEM39
54486at33392	Complete	NC_007417.3	10108936	10107283	-	570.6	390	https://v10-1.orthodb.org/?query=54486at33392	glucosidase 2 subunit beta
54545at33392	Complete	NC_007416.3	4259268	4257795	-	605.4	348	https://v10-1.orthodb.org/?query=54545at33392	Thioredoxin domain
54562at33392	Complete	NC_007423.3	7049291	7029113	-	500.0	342	https://v10-1.orthodb.org/?query=54562at33392	Major facilitator superfamily
54572at33392	Complete	NC_007420.3	7928667	7930624	+	666.7	417	https://v10-1.orthodb.org/?query=54572at33392	DnaJ domain
54630at33392	Complete	NC_007417.3	3815377	3816827	+	800.9	359	https://v10-1.orthodb.org/?query=54630at33392	Protein kinase domain
54646at33392	Complete	NC_007418.3	9248938	9248371	-	271.4	134	https://v10-1.orthodb.org/?query=54646at33392	Fork head domain
54884at33392	Complete	NC_007418.3	16678513	16695346	+	525.6	390	https://v10-1.orthodb.org/?query=54884at33392	ATPase, AAA-type, conserved site
54922at33392	Complete	NC_007416.3	2789520	2791147	+	355.3	292	https://v10-1.orthodb.org/?query=54922at33392	WD40 repeat
54969at33392	Complete	NC_007423.3	10401499	10405347	+	366.6	220	https://v10-1.orthodb.org/?query=54969at33392	BTB/POZ domain
54982at33392	Complete	NC_007420.3	11495270	11493419	-	702.9	447	https://v10-1.orthodb.org/?query=54982at33392	SANT/Myb domain
